1.294028552650477337e+00,2.431034144245259210e+00,3.266315754930826376e-02,-7.615523055188224699e-01,1.968868962509259024e+00,2.472700605007445152e-01,4.439546620201210159e-01,4.524803697818491899e-01,4.614319374826573172e-01,7.460051838276510194e-01
1.285717889449746965e+00,1.417042757220681182e+00,3.297639827391999484e-02,-2.531127564254768147e-01,1.508942867198789450e+00,6.493615411156543615e-01,2.207919814195434538e-01,3.524444265200361581e-01,2.605248027402551902e-01,5.189346099439867688e-01
1.363408822306750867e+00,6.344236486589354129e-01,2.423165592682297899e-03,-5.562225755983191133e-01,1.885684476653563646e+00,4.449924697841513566e-01,2.180304998413103712e-01,1.761394794212280401e-01,1.378782390276228342e-01,4.339674204464384899e-01
9.808179666007286190e-01,2.466464618561894806e+00,3.057398764811197420e-02,-8.962442432888103605e-01,1.438390766359987971e+00,5.681556621086324421e-01,3.520765125686996233e-02,4.112789038229607286e-01,2.376997236455774265e-01,3.339953611282963641e-01
7.008271555294368627e-01,2.658828371050053541e+00,6.350399289107091193e-03,-8.485259268170554092e-01,2.049328505101674303e+00,1.555333494366051561e-01,4.148022226091320763e-01,2.716932390942787823e-01,3.813722133313495744e-01,6.014113883818763551e-01
1.280391080686417826e+00,2.896681312373622141e+00,4.475802181564428502e-03,-6.423893796903900055e-01,2.337140047798919262e+00,6.277253800346928037e-01,4.391088776915489933e-01,4.678010371856547445e-01,3.559353274991163829e-01,5.360429100844263939e-01
7.761577809325643784e-01,1.063644290270686410e+00,5.767705059765117041e-03,-3.146257711537683299e-01,3.940511511395961008e-01,6.468771026817450309e-01,3.239923260641602853e-01,2.121224177665118060e-01,1.792255351022890575e-01,4.330164127917269234e-01
1.211489702360115217e+00,2.286057541227474843e+00,1.184513392320708097e-02,-2.499890607458723490e-01,2.734612373155062226e+00,5.106063265116187466e-01,4.602989205882175860e-01,1.443226333368946568e-01,4.159289171998567514e-01,7.087436141265798240e-01
6.645641285186354441e-01,7.003667450427977226e-01,4.484497913504402467e-02,-7.940687946585539558e-01,1.018222986813932085e+00,4.817144261170908659e-01,2.110886128261257044e-01,1.658130794261051810e-01,1.481044756073967850e-01,4.037308600544766146e-01
1.216971020441137474e+00,8.068212064239589365e-01,4.046497720745875770e-02,-3.798597731899330254e-01,6.796081247977121542e-01,5.433022168620024184e-01,1.950770660622131170e-01,6.855291130291407686e-02,1.188815415402477982e-01,2.901841218896710761e-01
1.029053066442892073e+00,2.848736638637010543e-01,4.832069781464918418e-02,-8.460148183772397967e-02,2.581361136248164989e+00,6.096911800240081281e-01,2.088626591334785676e-01,1.839116671771439671e-01,1.009902138837338037e-01,4.455368447867674719e-01
8.051636734076915713e-01,7.272607981313448100e-01,3.448987694995315351e-02,-8.387175521331237116e-01,1.940255074703762350e+00,3.210424933434913863e-01,3.659423827830131648e-01,7.291283280265474509e-02,1.836638379311622271e-01,5.129914616966577690e-01
1.200395007627099275e+00,1.068858739994096085e+00,3.798500842637531072e-02,-5.891358656288470108e-02,9.995106903321966385e-01,5.216159144278360582e-01,2.590644968904568524e-01,3.658161482653516927e-01,2.310456628226935372e-01,5.273909087083819003e-01
1.306107291151995309e+00,9.594706628423962380e-01,6.253161391681853754e-03,-2.736720972256645457e-01,2.351605910710573788e+00,3.983522085598701357e-01,2.769277364335113734e-01,9.550548657343266301e-02,1.741837544240484037e-01,4.428059082744206232e-01
8.982576931516284002e-01,5.119926150617463284e-02,3.543593716525982040e-02,-2.132759230257840199e-01,2.030531111627014162e+00,6.170227326245555366e-01,3.165123810269537818e-02,3.648318588087836045e-01,5.238049807200674535e-02,5.710847875859942357e-01
9.740542322711900347e-01,2.835631963417000190e+00,3.360906179710128339e-02,-8.864797455357215084e-01,1.534054236324525089e+00,6.141404501708007668e-01,1.986536784226211050e-01,4.076255731850873532e-01,3.518980959722612378e-01,4.882891091215417201e-01
8.402376204749606448e-01,1.201978738223284271e+00,4.489300178473459163e-02,-5.962980797472003935e-01,8.776048739893163586e-02,1.654281584054802801e-01,4.010965736922062486e-01,3.800103375758173696e-01,2.707057405084787316e-01,5.816811139047367574e-01
1.182212940637505039e+00,1.200174377587794217e+00,1.640766543729438309e-02,-4.267863400913866623e-01,1.922559580108210042e+00,9.146795571248826640e-02,8.583261840273574694e-02,2.473103284482072173e-01,1.720403030081762430e-01,3.772352372842328605e-01
7.155222235057718816e-01,1.151928917358195692e+00,4.339165761810276356e-02,-5.098051637814151604e-01,2.447314835540153055e+00,4.763095874242554428e-01,3.879613618377300566e-01,4.767458544525596809e-01,2.997145061161337054e-01,6.718791258085352602e-01
1.187304276235291889e+00,2.675690471613796362e+00,2.404291597347001791e-02,-8.189158499211659503e-01,2.056699529096481349e+00,9.718854879371739697e-02,9.915446173497709237e-02,4.712165527497138573e-01,3.128330469573877282e-01,4.541699868979551802e-01
1.261960469408023755e+00,2.994988247962427241e+00,5.439877990260806595e-03,-1.024245331033424300e-01,2.536518930062396926e+00,4.230851490345335225e-02,4.691382692700812873e-01,7.862467577224820092e-02,4.434554462871255764e-01,6.716544141179636718e-01
6.871935102788460092e-01,1.406989258819933308e+00,7.569332826871319475e-03,-7.286057480818853849e-01,5.113646986912157022e-01,7.759897123015874199e-01,2.454091822768700581e-01,4.758145727666340252e-01,2.769493235686049104e-01,5.888054048104911509e-01
1.278787247226788271e+00,2.688868504350451882e+00,2.805596173488188183e-02,-2.167599857976334476e-01,1.345401116799002095e+00,1.913287542609930503e-01,3.165245033429397448e-01,1.932841653782886304e-01,3.420510560340219719e-01,4.963610984595004383e-01
8.638062882745954907e-01,8.434524144852836303e-01,8.402593818736070128e-03,-6.330844440236880200e-01,2.030928200986412691e+00,6.895250188812946934e-01,1.131206644789490012e-01,2.930239691778738220e-01,1.587570387339906353e-01,4.278357827159804949e-01
1.284337574426895001e+00,1.025919763326751610e+00,3.809767864022693684e-02,-5.996028471306700247e-01,2.058340194969682457e+00,6.275361886284167579e-01,3.360765334776855129e-02,1.027666504681049309e-01,1.127742551393470100e-01,2.335715794195248329e-01
1.303990030171335857e+00,2.345778571420538583e+00,3.451849314664983542e-02,-5.905418669504723939e-01,2.766533483294392859e+00,3.567212238240772826e-01,2.418789787503222155e-01,4.800818835243774174e-01,3.200394543623203414e-01,4.871471490042864616e-01
1.376030418372677477e+00,5.883264997426185250e-01,2.939226676393578985e-02,-5.526408627019728792e-01,2.849759660693644392e+00,4.284061902245211439e-01,1.352232929396996741e-01,4.548003362110851766e-01,1.659123377950630918e-01,5.216136942652905839e-01
1.392831757001602888e+00,6.373267847771050265e-01,4.043439756780470296e-02,-3.002937632310158644e-01,2.840709656655936222e+00,1.820457921630810327e-01,5.270132164794907176e-02,1.039854155974749839e-01,1.014884943188574112e-01,2.810582322082116891e-01
6.561275082491968558e-01,2.515481650160529270e+00,6.360355908339535361e-03,-5.916309871558211864e-01,1.547217657068576058e+00,6.683011487794843219e-01,2.975081917570603363e-01,4.443312760685417806e-01,3.237362929968483072e-01,5.171444893520100727e-01
1.299737348227911982e+00,9.237205689303283895e-01,1.354851982348649923e-03,-3.685964968872412761e-02,1.991808761428593755e+00,5.330182703998029847e-01,4.435715777862323517e-01,2.591858825214022888e-01,2.080083473202068434e-01,5.474568345705252970e-01
1.104975285635243498e+00,2.742665229384228631e+00,4.830548000414745802e-02,-8.879522768493119944e-02,2.214253613289186295e-01,1.349683111695326732e-01,4.541609279435939728e-01,4.424881154536898231e-01,4.813310524575803440e-01,7.120230990219604816e-01
6.357428802569677906e-01,2.729377722272217088e+00,5.244088305084142893e-03,-4.478831650808844933e-01,2.500241219708501661e-01,5.128346365933705853e-01,2.744740126079592279e-01,1.193112959695634273e-01,2.523506623466437726e-01,3.808585306450088526e-01
1.070822283334031511e+00,5.788430838706993820e-01,3.435177500860790017e-02,-4.604894711453918488e-01,2.528141698264343873e+00,7.213027707349791706e-01,1.084082269208973964e-01,1.911817779696813324e-01,1.241799471434343605e-01,3.808839133347984851e-01
6.473878871569356264e-01,1.285794892866242822e+00,9.479385293877115246e-03,-3.332749870245343971e-03,1.856384638468038695e+00,7.019741867286757309e-01,2.020804911715748386e-02,2.713186211651701374e-01,1.454260690794753896e-01,3.113892853680194639e-01
1.031460694958406865e+00,2.472763096320937493e+00,6.534468337771758353e-03,-3.446688577343737236e-02,2.965400533450933462e+00,4.418425709561695780e-01,4.838061331687989464e-01,1.452432380024482605e-01,4.022714475934954237e-01,6.622101769190863463e-01
1.012969720296602594e+00,1.350922513093701482e+00,2.528175880480825963e-02,-1.206301677617152013e-01,4.123279868115349855e-01,5.491021001811497992e-01,2.429261054964416688e-01,4.109802177255642008e-01,2.857795717596885998e-01,6.013636343367479986e-01
1.262192035419735348e+00,1.352323057979155640e+00,4.391470885885451897e-02,-1.299966737301072595e-01,2.741190163534368729e+00,7.375670438864885547e-02,2.539951388157300066e-02,1.107196253055394430e-01,1.229801581785867071e-01,2.030990589992294482e-01
1.278279122576368110e+00,2.426083491482317278e+00,4.009918323136814344e-02,-4.737927194905985906e-01,8.415657803700040684e-01,7.940208890180991963e-01,2.412049704154747287e-01,3.949628203370732504e-01,3.209562817106070276e-01,4.698030017544905790e-01
1.129185952458456654e+00,1.338649628631235045e+00,3.229398095413862219e-03,-1.304323207140178909e-02,2.060205105997131803e+00,1.962229984689203288e-01,3.127969444000620047e-01,5.872694890883328744e-02,2.030116283434139635e-01,4.408061382887134005e-01
1.119564909011291132e+00,1.659041713521933747e-01,4.318266911113344958e-02,-4.858386838011667930e-01,8.576616845129293454e-01,5.274086967905011747e-01,6.074529373916343761e-02,2.450335709820381513e-01,8.418261438945127961e-02,4.984216666132329498e-01
8.934254291233609813e-01,1.555364524061963349e+00,2.658263498881131143e-02,-6.648347297470981188e-01,2.656825116343183524e+00,5.654231677931323974e-01,1.264021015006832338e-01,1.898735442652489946e-01,1.812308361168372683e-01,3.309504549250592009e-01
6.420665862995201811e-01,5.060824011250324855e-02,8.255040695314885477e-03,-4.069461226688797506e-02,2.664003102399608469e+00,7.800840377570666950e-01,4.176596406852255972e-01,1.713268586179376163e-01,3.956504302856305583e-02,4.387888589945449502e-01
9.841545819062900158e-01,2.743174499219521500e+00,2.160302478883257497e-03,-8.477405361656353833e-02,2.811289159454672060e+00,3.499237609954543027e-01,1.781366760858412446e-01,1.854117205110031308e-01,2.608945574346189789e-01,3.986407978453525569e-01
1.177695033604052810e+00,1.395511734022367722e+00,4.158072239837354300e-02,-3.807553194468195068e-01,1.850637895187668525e+00,3.047600508642368533e-01,3.963771818925860280e-01,3.805138188133344035e-01,2.929882087093821919e-01,5.878465699668943278e-01
1.188661101585713364e+00,7.732242512642730770e-01,3.231965307092266732e-02,-4.765415108640882469e-01,5.437047423893445197e-01,5.888840713800298499e-01,3.763096192972060217e-01,2.263851196101123731e-01,1.764556332374367931e-01,4.763027124394665357e-01
6.724268536804494101e-01,1.701319717505535900e+00,1.427562268133955072e-02,-6.940349563207532935e-01,8.033725031245304571e-01,6.057012260748249888e-02,4.419624898908400823e-01,2.634246240635647607e-01,2.916305068144970924e-01,5.555365175844685366e-01
9.952842593576238794e-01,3.435576742271164163e-01,1.218445110501652044e-02,-5.004591591663971606e-01,2.018900348952356705e+00,1.292510501922456978e-01,1.418619507265359847e-01,3.856398012176633361e-01,1.330278211603577732e-01,5.636436885282423148e-01
1.225160625382762269e+00,1.111018175050831003e+00,2.412366556172850993e-02,-7.493242844524363733e-01,2.457059154327243977e+00,2.422695477979288636e-01,3.719447362276450675e-01,2.253958921692764128e-01,2.340132889067755295e-01,5.386692179998635588e-01
6.408334236719663846e-01,1.791797927350042841e+00,4.281593829037794174e-02,-6.604535005576966933e-01,1.619474935149429751e+00,2.038713590248632523e-01,2.349437584868973861e-01,1.000722175324784413e-01,2.670949510296071194e-01,4.508169943856352724e-01
7.420304045584983355e-01,2.955120960515976059e+00,3.676527373813634481e-02,-8.572365437605700134e-01,2.689522340682981572e+00,7.336836632189854823e-01,2.224377210183907938e-01,2.836767932209991461e-01,3.274892042988192253e-01,4.295426464633778640e-01
8.810507379422332086e-01,9.148978025862370966e-01,1.290679302568650648e-02,-7.822867445636201289e-01,7.799266832005433692e-01,3.676215522849531347e-01,9.079118072180748789e-02,9.194641844729560531e-02,1.204442631940156744e-01,3.028358820596782630e-01
9.229890372748376093e-01,4.758162893148881190e-01,4.317762693068026569e-02,-4.479653247735873034e-01,1.700957327559005083e+00,3.965813093667810429e-01,4.830898785830899933e-01,2.574939595575513329e-01,1.726181382883056337e-01,5.999192677362938930e-01
6.918460163181765488e-01,8.502496395035973320e-01,3.338683479015637761e-03,-7.299354521468741641e-01,2.878989279679582403e+00,3.045754238230595490e-02,2.386224581224321017e-01,1.449836584297778119e-01,1.425160295378814779e-01,3.861278192048711033e-01
1.243211175113700495e+00,2.306928424853876169e+00,3.047797076738470445e-02,-8.071271727156376086e-01,1.450058565749748229e+00,2.123295266374938817e-02,1.819570010279611127e-01,2.704232513079019018e-01,2.727263648761844017e-01,4.120689363993317866e-01
7.395630939625975619e-01,2.858233569524412765e+00,4.159704003022437341e-02,-5.033282089051647201e-01,2.682719524002379341e+00,6.660982503805812360e-01,1.059737051104060607e-01,7.766925611333001800e-02,2.571955504189619157e-01,3.119019739412856596e-01
1.348576979176694612e+00,2.905844800340322553e+00,4.474514373380519133e-02,-7.912735374888130169e-01,1.241681179755518727e+00,7.764210945320859647e-01,4.608622579222346194e-01,4.330101939536651345e-01,4.487931282072482597e-01,6.327271661755702326e-01
7.216108475676845657e-01,6.316695906189188081e-01,3.405225013363335357e-02,-6.287483235205345578e-01,1.895972143443113378e+00,4.823887778070939381e-01,3.953091615920101276e-01,1.431996614723057837e-01,1.539379793934426977e-01,4.585444442291748968e-01
8.393630673291803124e-01,2.537345867783049158e+00,3.493053891582954470e-03,-4.365841554345418762e-01,2.826955751928461158e+00,7.668633276027734258e-01,2.339777886241915100e-02,3.241368671261234402e-01,1.575806456913966813e-01,2.435540112776609090e-01
1.037128768018095837e+00,5.033418376353981927e-01,5.529939372285097056e-03,-7.651278531360494739e-03,1.635086815400378590e+00,7.681761260808204206e-01,1.289469282935689076e-01,4.787986681946473366e-01,1.720594703928561842e-01,6.085162289883351283e-01
7.156268788318048690e-01,2.446531886114587717e+00,1.237218834791263544e-02,-1.378669605657149022e-01,8.772213148850267483e-01,3.046462860204335321e-01,2.902350435862713351e-01,9.412061804721341685e-02,2.732423064083939757e-01,4.276910495326074479e-01
9.925480751779647282e-01,1.161882373413646974e+00,3.346155171560899130e-03,-7.426153701016973141e-01,2.360023510750245190e+00,5.179175027515414698e-01,1.394783833597961209e-01,1.147694815962204129e-01,1.452549354108327861e-01,3.357245215565272667e-01
7.917781604870793855e-01,7.290094527709249927e-01,4.203039134984776215e-02,-5.838985088206374297e-01,2.770626401960869511e+00,3.591319121286928873e-01,1.115602750279679964e-02,2.437749646934971870e-01,1.299437992672708153e-01,3.417023009958427004e-01
1.122452215635627137e+00,1.586673533565674976e+00,1.854864997489160533e-02,-9.036451167736547774e-04,2.203960440238414087e+00,6.160900559815064570e-01,3.560889349836499074e-01,2.294094765071883479e-01,3.101515820333126117e-01,6.113540088946186613e-01
8.760060571651028249e-01,1.049329208033503713e+00,1.591438079909410219e-02,-6.694818072981698620e-01,2.949362897802772832e+00,6.109247454820090351e-01,3.234340879956520420e-01,4.626596578403965876e-01,2.211582144575128805e-01,5.315134270425879714e-01
6.036315249048537224e-01,3.244155693726352152e-01,1.595437707394903315e-02,-4.580054772770536520e-02,2.730915054681228860e+00,6.259771578357182786e-01,1.372636194793958042e-01,6.123863741551837520e-02,6.456020053143483872e-02,2.735937201742188463e-01
1.088931160496528383e+00,1.748319275371134296e+00,4.119267557813074271e-02,-7.527259527581813270e-01,4.406566280938626901e-01,6.088515068181967749e-01,2.785859693968291140e-01,1.754693549483921644e-01,2.532994591725901135e-01,4.317392731793778249e-01
8.260186356605265789e-01,2.215011091550183053e+00,3.085171583345417551e-02,-2.779515524789164527e-01,2.196977669261395150e+00,3.686389418578931987e-01,1.145592971673783378e-01,3.301459075398647247e-01,2.445156472667351921e-01,3.702573003298169074e-01
8.583806172509629295e-01,1.859216789002156922e+00,2.115574232943760735e-02,-5.721037118434181279e-01,2.880561916013307133e+00,4.153978953867806800e-01,2.546411570349746967e-01,2.151621712617098336e-01,2.726984969542843307e-01,4.827814519524504799e-01
1.314772541848164389e+00,1.985262442694277318e+00,2.096135182105157702e-02,-7.007420744240799859e-01,2.807255416649306667e+00,6.283424414909126732e-01,3.121534601747052995e-01,3.382305862746888825e-01,2.896915143210367916e-01,4.983043060662860069e-01
1.183291170938909342e+00,1.147204606730851451e+00,1.863682101812386832e-02,-2.425228002492091361e-01,4.558846999858412463e-01,3.623270165972793944e-01,8.879704566091431439e-02,7.147994985117386846e-02,1.173931674533095493e-01,2.526414741839627109e-01
8.413356328870404965e-01,1.840070329742239608e+00,2.786550161287248972e-02,-6.081412132088686029e-01,1.841946447363211892e+00,4.472416153583577136e-01,3.427748842156150832e-01,1.415839870397511413e-01,3.091647704742577218e-01,5.498500227521423422e-01
1.276546281197121990e+00,1.028544546134162241e+00,8.254079632283538998e-03,-2.879982524529498544e-01,1.822374864977509112e+00,1.870434457146272211e-01,3.651348484013738210e-02,4.762828712290092525e-01,1.974146376842278172e-01,4.842629405017075395e-01
1.198201848238553247e+00,1.952968667165544847e+00,4.065851425491111976e-02,-1.589362432878370646e-01,2.451191403584530165e-02,3.988134948487598308e-01,2.219525822300358608e-01,4.387976046394649332e-01,3.992304426144485663e-01,6.979873894727062211e-01
9.534714821577826571e-01,1.343668923860525943e+00,3.896951676856785785e-02,-7.691712069641738481e-01,1.715753214498201729e+00,4.723954943521110894e-01,2.143365811736891446e-01,1.802509282359712195e-01,2.150345351438062436e-01,4.224092631503340023e-01
1.154428546465602334e+00,5.009706472892820894e-01,3.300473746801137198e-02,-7.630226200069106790e-01,9.263394160158201496e-01,5.114829388194033211e-01,2.709470026462197367e-01,2.958699160333062572e-01,1.587198486930975760e-01,5.402490121039001947e-01
6.580642472831378376e-01,1.757824611018893535e+00,3.236141177509290617e-02,-6.065215349388327626e-01,4.121025824275195149e-01,3.788597176597179872e-01,8.163016996913913248e-02,4.045095578488868693e-01,3.143369698657738631e-01,5.691422230324044707e-01
9.920137489700515676e-01,2.317156315150595280e-01,6.065564674819384251e-03,-1.429686375372882789e-01,5.001027620910671878e-01,7.687033171156761879e-01,2.175518298325545274e-01,1.866535882701096383e-01,8.446801441558580981e-02,4.372960002975214699e-01
8.653290158186768277e-01,1.214725233592593989e+00,6.999248508179723577e-03,-3.851463936607746330e-01,1.060249586369094388e+00,2.183044986808332644e-01,3.841808692690102389e-01,2.171124785604322538e-01,2.215232511412803529e-01,5.025824859163824376e-01
8.030075850263325155e-01,8.041504595464860072e-01,1.098603277448485273e-03,-5.816529566177530697e-02,1.981491386177797853e+00,4.868452932913382991e-01,2.908138218443684919e-01,2.589392656702027562e-01,1.960669659068901560e-01,5.526678870851154945e-01
9.148406446947620063e-01,1.152681198393711526e+00,4.109352562132539272e-02,-6.527565575752469762e-02,4.961204688645575178e-01,2.617889836295505535e-01,1.466516417947817397e-01,3.059399296933179024e-01,2.393885799228240852e-01,5.218080126100301808e-01
8.637348115616370059e-01,2.727833454077939201e+00,2.671932251073814296e-02,-2.012169159720093026e-01,1.422789767013452167e+00,7.278537492829847411e-01,2.340213811578927272e-01,3.832420667346227994e-01,3.503716126946487819e-01,5.086588124777051689e-01
7.874793491998631767e-01,2.868914462832374390e+00,4.636716400473320232e-02,-1.053253208202464819e-01,4.208316028922847174e-01,7.093295680365839795e-01,2.725743571778581065e-01,1.413648401326715598e-01,3.131324544973582702e-01,3.958589314248091573e-01
6.271054249802594516e-01,2.459039613707518779e+00,1.543824517075721540e-02,-3.363591265126897323e-01,1.426036280408720547e+00,4.861372631345389217e-01,2.137790060715261120e-01,4.816371815098468567e-01,3.360499920300403232e-01,5.315131574551625881e-01
1.095360737608301882e+00,1.552317481538270316e+00,3.357273541572858983e-02,-6.684889414546806297e-01,3.778072795132010608e-02,1.141592659716238189e-01,4.655057789406291113e-01,1.248433803934065611e-01,2.034289204980262444e-01,3.684210434627082642e-01
1.109635617200368074e+00,1.781005815418420068e+00,8.778116654438972936e-04,-7.254114867609636752e-01,2.623856152614043147e+00,2.190985893589612599e-01,3.831439420891148417e-01,1.748940848455765029e-01,3.032301104715898754e-01,5.828919908268852534e-01
1.399750747575807752e+00,7.471661335039263552e-01,8.144871130194854605e-03,-4.577168984291596354e-01,2.375990805400621242e-02,6.838037770224170142e-01,4.462390527904100401e-02,4.789482919728967891e-01,2.027580131921932483e-01,5.871411317896706450e-01
1.037801439591696573e+00,7.552747050717358857e-01,8.944695808741916221e-03,-3.796605893357544170e-01,1.390409112400310621e+00,1.817999463294505680e-01,3.117580087981453030e-01,4.339220707231319363e-01,2.148567002905113210e-01,6.194086617848670873e-01
8.996992385174693574e-01,2.972797444336308992e+00,4.854544914553761414e-02,-5.422531885419812347e-02,2.723434858350598287e+00,2.116796885547793661e-01,3.996938429779200441e-01,2.713902267309395988e-01,3.758538858496013324e-01,4.885987850524015075e-01
1.293622905884688645e+00,1.358781222904338781e+00,1.898704010873619730e-02,-5.305041717330638562e-01,1.013954556488962266e+00,6.344343438318439388e-02,2.660926262289078359e-01,2.980416072538746852e-01,2.508121400881818119e-01,5.262529399405629915e-01
1.310036551973647434e+00,2.476169634792352525e+00,3.020006002885329555e-02,-4.989949249976677326e-02,1.348590891251366219e+00,5.201213916311251406e-01,5.755203130582917798e-02,1.381106442423789549e-01,2.063423727594980162e-01,2.797573661813775869e-01
1.237482203419223215e+00,2.007719133148383683e+00,3.616515916871405889e-02,-6.631520243947446325e-01,2.040291539943509314e+00,4.676067339722784766e-01,2.512055946617572921e-01,2.105613624902945014e-01,2.673024350095036805e-01,4.294538809401477475e-01
1.264452923915830862e+00,2.201300873533009295e+00,4.099098884810684768e-02,-2.381555534880992475e-01,8.846290726909153967e-01,6.196961188259919595e-01,4.752006977963889600e-01,7.474675923226044294e-02,3.325489615726510695e-01,5.203357400557605539e-01
1.221083750192849315e+00,9.577901375560262665e-01,3.448142300413985922e-02,-3.481781898283847765e-01,1.678373551010081677e-02,5.525677539053458487e-01,4.839728917226499560e-01,2.862569915022611933e-01,2.094446064883769276e-01,5.070779329579450101e-01
7.093206600615696855e-01,5.482272502833713812e-01,3.801712348351118237e-02,-3.733895566145800649e-01,2.126647608425039859e+00,7.832109143989022249e-01,3.654684155914188493e-01,2.693656976255475732e-01,1.749626066724727369e-01,5.666575430327301932e-01
1.251411956763672784e+00,2.387027164930838996e+00,3.474415349489144711e-02,-4.238217739731496292e-01,2.070145321536403848e+00,4.149497406110402298e-01,1.870691669083470454e-01,2.176711084635619686e-01,3.047503666163881020e-01,4.538307897861260654e-01
6.712093736676850719e-01,1.149911883301748539e+00,2.454294069671564618e-02,-3.662629634506952003e-01,5.459103082395547757e-01,1.241413983731523563e-01,3.905910560720713964e-01,1.505533340308626844e-01,1.876672937336490987e-01,4.144562767579190732e-01
1.316009022561804631e+00,1.734901855380842850e+00,9.988613943988258574e-04,-7.248483998627290870e-01,1.231691439799496690e+00,3.498478092420301278e-01,1.347427473599447090e-01,4.736657192528957450e-01,2.437942751235703254e-01,4.701100663948140079e-01
8.630191837355225548e-01,1.853572414665483947e+00,1.192212757791426964e-02,-4.872769693266315039e-01,2.869696387676919924e-01,5.567832212274947956e-01,4.773220946287525246e-01,4.030508445532279826e-01,3.178281882383733326e-01,5.862782066685332527e-01
9.318882333625511105e-01,6.604556006330668250e-02,1.723130875238669535e-02,-4.240134621900160106e-01,1.279122919126944202e+00,3.912143114680717293e-01,2.862541073624320087e-01,3.805293750669593300e-01,5.973670452853457880e-02,5.779475323933008779e-01
6.909610064662163875e-01,2.309316295724809009e+00,2.033383223518359789e-02,-4.020328746295105393e-01,2.093616517269505817e+00,7.750001956457279739e-01,2.116321709528744960e-02,2.111742060000605936e-01,1.894740275210719804e-01,2.816304096595587114e-01
